Id,Probability
6375,0.12014948
6376,0.40811753
6377,0.5370324
6378,0.07418761
6379,0.23508607
6380,0.11299543
6381,0.8164975
6382,0.2010973
6383,0.34933442
6384,0.575923
6385,0.1181681
6386,0.41505057
6387,0.51053005
6388,0.3997207
6389,0.20321615
6390,0.18456966
6391,0.16737014
6392,0.2869497
6393,0.83445555
6394,0.25698075
6395,0.25645307
6396,0.28164086
6397,0.15565808
6398,0.23124257
6399,0.8808119
6400,0.10663855
6401,0.8894125
6402,0.19794613
6403,0.39068612
6404,0.57208043
6405,0.6495136
6406,0.25076795
6407,0.12758945
6408,0.13619418
6409,0.6624732
6410,0.9098533
6411,0.13260382
6412,0.9474522
6413,0.21414925
6414,0.04362018
6415,0.21845502
6416,0.3836362
6417,0.10773575
6418,0.15428191
6419,0.8691556
6420,0.32916093
6421,0.05438508
6422,0.08302048
6423,0.47133908
6424,0.5306793
6425,0.56370187
6426,0.28676996
6427,0.067457356
6428,0.094433025
6429,0.11002103
6430,0.048780434
6431,0.41604447
6432,0.25249627
6433,0.73464715
6434,0.79972225
6435,0.27562174
6436,0.06489269
6437,0.21256343
6438,0.17383608
6439,0.36321667
6440,0.19775677
6441,0.29403284
6442,0.1103541
6443,0.4285085
6444,0.07106676
6445,0.18656544
6446,0.10512548
6447,0.33467317
6448,0.21830714
6449,0.18585117
6450,0.1735332
6451,0.84376216
6452,0.097568356
6453,0.34112686
6454,0.9424182
6455,0.23971541
6456,0.8685021
6457,0.14882761
6458,0.23420182
6459,0.6515534
6460,0.13193396
6461,0.5045061
6462,0.10935295
6463,0.21547714
6464,0.11627824
6465,0.053305913
6466,0.23038052
6467,0.2117752
6468,0.09374539
6469,0.21556337
6470,0.9589473
6471,0.24948041
6472,0.58206713
6473,0.89638066
6474,0.233367
6475,0.8266094
6476,0.6367578
6477,0.1783918
6478,0.2462903
6479,0.1848324
6480,0.39398733
6481,0.16241519
6482,0.35339937
6483,0.47143462
6484,0.4806218
6485,0.24324784
6486,0.564502
6487,0.86835825
6488,0.09348525
6489,0.8013164
6490,0.555923
6491,0.5787318
6492,0.13519605
6493,0.23986048
6494,0.9133649
6495,0.5476058
6496,0.72966665
6497,0.14998354
6498,0.19987524
6499,0.94223267
6500,0.32340878
6501,0.19022621
6502,0.16839705
6503,0.10676792
6504,0.14559507
6505,0.93818307
6506,0.8201185
6507,0.16246122
6508,0.04743336
6509,0.4660752
6510,0.22618449
6511,0.24616876
6512,0.73834234
6513,0.8510455
6514,0.54947215
6515,0.89866745
6516,0.59222174
6517,0.25269148
6518,0.035419658
6519,0.380511
6520,0.717516
6521,0.19018771
6522,0.24655715
6523,0.3536975
6524,0.07403918
6525,0.09681757
6526,0.15336047
6527,0.40057492
6528,0.29896104
6529,0.16837868
6530,0.29006615
6531,0.12680973
6532,0.23629658
6533,0.34994113
6534,0.10217592
6535,0.09044898
6536,0.3009889
6537,0.53523207
6538,0.2094723
6539,0.11772155
6540,0.31323174
6541,0.28303227
6542,0.45258725
6543,0.1551713
6544,0.43518895
6545,0.6700274
6546,0.36818817
6547,0.28045258
6548,0.10105332
6549,0.27987123
6550,0.07180549
6551,0.23092985
6552,0.102407694
6553,0.47635522
6554,0.38147208
6555,0.07303431
6556,0.083865725
6557,0.6011153
6558,0.69833523
6559,0.06845447
6560,0.42584628
6561,0.12016552
6562,0.18718822
6563,0.114332445
6564,0.15661176
6565,0.07811399
6566,0.12735748
6567,0.05990617
6568,0.2803116
6569,0.15507992
6570,0.18306942
6571,0.5987646
6572,0.71656215
6573,0.19176874
6574,0.4868721
6575,0.14208354
6576,0.10128621
6577,0.07335959
6578,0.08083024
6579,0.9414962
6580,0.6547516
6581,0.200831
6582,0.13954966
6583,0.077484146
6584,0.91095686
6585,0.47416273
6586,0.10200663
6587,0.8319843
6588,0.22645561
6589,0.6744056
6590,0.45010594
6591,0.7815537
6592,0.75854254
6593,0.15673354
6594,0.45032892
6595,0.101781
6596,0.55131865
6597,0.35211492
6598,0.29402152
6599,0.24566032
6600,0.14998658
6601,0.21001443
6602,0.2538388
6603,0.42603207
6604,0.038967445
6605,0.20128931
6606,0.04872764
6607,0.30014881
6608,0.7208219
6609,0.2698215
6610,0.12036897
6611,0.9186578
6612,0.81740713
6613,0.4437576
6614,0.10717237
6615,0.18921247
6616,0.22599824
6617,0.1287874
6618,0.6241793
6619,0.10115127
6620,0.17411825
6621,0.2229164
6622,0.19108441
6623,0.6965681
6624,0.59557736
6625,0.11910171
6626,0.83452696
6627,0.19820802
6628,0.3839868
6629,0.28250003
6630,0.057878528
6631,0.15843041
6632,0.4443249
6633,0.09277938
6634,0.35097176
6635,0.060096335
6636,0.16824298
6637,0.5615535
6638,0.12819847
6639,0.40246436
6640,0.40139294
6641,0.21565157
6642,0.48261493
6643,0.2734712
6644,0.04439372
6645,0.10082265
6646,0.18544711
6647,0.88799036
6648,0.50806266
6649,0.90833753
6650,0.26207688
6651,0.64698136
6652,0.23025915
6653,0.34773716
6654,0.06283822
6655,0.15398301
6656,0.2536885
6657,0.1003633
6658,0.6340054
6659,0.0359842
6660,0.5102099
6661,0.13803156
6662,0.07004248
6663,0.7004385
6664,0.9030944
6665,0.14406382
6666,0.17500526
6667,0.88358116
6668,0.34393686
6669,0.5110031
6670,0.2497929
6671,0.07212109
6672,0.073769085
6673,0.38610506
6674,0.5591758
6675,0.97503257
6676,0.6533163
6677,0.09396821
6678,0.5549338
6679,0.15232047
6680,0.24331407
6681,0.5429828
6682,0.07072232
6683,0.12051927
6684,0.14403948
6685,0.4604809
6686,0.11877033
6687,0.694328
6688,0.074583106
6689,0.84208816
6690,0.15601157
6691,0.6632427
6692,0.16891146
6693,0.08819413
6694,0.17448775
6695,0.7766458
6696,0.27083907
6697,0.3344028
6698,0.92262644
6699,0.091424376
6700,0.10470219
6701,0.12636606
6702,0.09586509
6703,0.43457323
6704,0.4657262
6705,0.0588484
6706,0.7081934
6707,0.1529239
6708,0.78206223
6709,0.9292198
6710,0.115986094
6711,0.07595607
6712,0.58748347
6713,0.082077734
6714,0.76399183
6715,0.11890585
6716,0.86877686
6717,0.07366275
6718,0.58740646
6719,0.16115929
6720,0.047171082
6721,0.40574533
6722,0.1815887
6723,0.14821167
6724,0.3513598
6725,0.10523072
6726,0.885255
6727,0.65050846
6728,0.17762253
6729,0.06241032
6730,0.33038378
6731,0.13468245
6732,0.21102014
6733,0.5713653
6734,0.27526757
6735,0.053660467
6736,0.13285327
6737,0.50912285
6738,0.22575124
6739,0.107135646
6740,0.11633353
6741,0.069862336
6742,0.16433442
6743,0.07074212
6744,0.6324568
6745,0.6346775
6746,0.3907841
6747,0.58055425
6748,0.23715638
6749,0.08176963
6750,0.27339026
6751,0.25368598
6752,0.06427196
6753,0.18273537
6754,0.06595411
6755,0.30070007
6756,0.4456896
6757,0.29590577
6758,0.35214725
6759,0.05120883
6760,0.124773465
6761,0.0768594
6762,0.102936044
6763,0.29074475
6764,0.8022249
6765,0.1257093
6766,0.74963576
6767,0.2185285
6768,0.2563392
6769,0.97364557
6770,0.31723928
6771,0.33045566
6772,0.71423453
6773,0.06696083
6774,0.37103432
6775,0.06212254
6776,0.62477905
6777,0.12037124
6778,0.383282
6779,0.58912843
6780,0.58806866
6781,0.85234284
6782,0.039986808
6783,0.5799684
6784,0.44769257
6785,0.0919581
6786,0.14213835
6787,0.16328523
6788,0.52897793
6789,0.08771374
6790,0.15286733
6791,0.053926375
6792,0.38223746
6793,0.3310785
6794,0.28384066
6795,0.1853551
6796,0.09810023
6797,0.2593063
6798,0.2585425
6799,0.3649154
6800,0.09716169
6801,0.08043254
6802,0.7746699
6803,0.81382614
6804,0.78448117
6805,0.32611555
6806,0.13520288
6807,0.14667533
6808,0.1860287
6809,0.07092497
6810,0.23383746
6811,0.39499956
6812,0.29039606
6813,0.2927267
6814,0.246219
6815,0.05224559
6816,0.6377452
6817,0.18060724
6818,0.071318276
6819,0.110592075
6820,0.2791458
6821,0.7360823
6822,0.060827736
6823,0.10602756
6824,0.5515492
6825,0.071536765
6826,0.4187829
6827,0.039555706
6828,0.19114465
6829,0.52022207
6830,0.29878426
6831,0.15935983
6832,0.057234675
6833,0.7263378
6834,0.81615406
6835,0.18286642
6836,0.66756546
6837,0.32557878
6838,0.63623035
6839,0.5048141
6840,0.055005968
6841,0.78607816
6842,0.23940471
6843,0.4359694
6844,0.12383496
6845,0.078750156
6846,0.1197718
6847,0.42939484
6848,0.062302515
6849,0.086989254
6850,0.54293
6851,0.7008318
6852,0.08325479
6853,0.07935904
6854,0.2022088
6855,0.17245635
6856,0.4156051
6857,0.1752704
6858,0.9180342
6859,0.05883013
6860,0.15289527
6861,0.19173579
6862,0.2704642
6863,0.09578717
6864,0.58493227
6865,0.7373486
6866,0.09095541
6867,0.12196985
6868,0.49223495
6869,0.6717603
6870,0.21955197
6871,0.09202208
6872,0.3542981
6873,0.48000118
6874,0.6692849
6875,0.59033835
6876,0.07578309
6877,0.82480836
6878,0.13899943
6879,0.7805854
6880,0.12820351
6881,0.121257804
6882,0.55380064
6883,0.512539
6884,0.10778604
6885,0.5516656
6886,0.38345292
6887,0.09081785
6888,0.9387327
6889,0.18750964
6890,0.17882232
6891,0.10969504
6892,0.34084338
6893,0.46638283
6894,0.126981
6895,0.062189948
6896,0.15625261
6897,0.86911494
6898,0.080746084
6899,0.2882527
6900,0.13666676
6901,0.07256042
6902,0.9604384
6903,0.38674083
6904,0.85072184
6905,0.12932166
6906,0.51556516
6907,0.46653602
6908,0.4034652
6909,0.075002156
6910,0.14857787
6911,0.06473413
6912,0.7069496
6913,0.15368657
6914,0.17568465
6915,0.4922356
6916,0.3015781
6917,0.31203005
6918,0.18666327
6919,0.19890629
6920,0.10377824
6921,0.047916017
6922,0.8987137
6923,0.67858523
6924,0.38002
6925,0.5176583
6926,0.20287535
6927,0.09597801
6928,0.12490872
6929,0.26315266
6930,0.06321475
6931,0.15786847
6932,0.2715785
6933,0.13738732
6934,0.32389936
6935,0.21786804
6936,0.49959478
6937,0.19604298
6938,0.23102418
6939,0.35506827
6940,0.3966248
6941,0.21098447
6942,0.054187156
6943,0.19032115
6944,0.42148346
6945,0.1823482
6946,0.73871523
6947,0.21914886
6948,0.7102197
6949,0.94447386
6950,0.42372236
6951,0.32717755
6952,0.43626562
6953,0.12933409
6954,0.42481625
6955,0.14633286
6956,0.68907315
6957,0.2931649
6958,0.08470581
6959,0.12456697
6960,0.4196026
6961,0.31924975
6962,0.17197067
6963,0.66922647
6964,0.09700227
6965,0.047206327
6966,0.19320242
6967,0.12637232
6968,0.22054502
6969,0.71182567
6970,0.50915766
6971,0.24411222
6972,0.8073712
6973,0.92811304
6974,0.13096383
6975,0.1634338
6976,0.6873214
6977,0.08999545
6978,0.50688034
6979,0.55343425
6980,0.14907281
6981,0.24048601
6982,0.076729745
6983,0.40691477
6984,0.42073813
6985,0.36911196
6986,0.5623232
6987,0.20343086
6988,0.08936126
6989,0.067347705
6990,0.13790831
6991,0.14436166
6992,0.25905558
6993,0.7147571
6994,0.17921437
6995,0.20277096
6996,0.08872022
6997,0.19395997
6998,0.27517217
6999,0.05939624
7000,0.79822004
7001,0.16793491
7002,0.5895775
7003,0.3804724
7004,0.10440108
7005,0.04094706
7006,0.05637172
7007,0.25008982
7008,0.25029767
7009,0.31506956
7010,0.36580583
7011,0.10210757
7012,0.08228404
7013,0.20294449
7014,0.38481116
7015,0.082044624
7016,0.2635325
7017,0.07983969
7018,0.3700738
7019,0.15301393
7020,0.33744785
7021,0.11471411
7022,0.33750695
7023,0.11825168
7024,0.15033635
7025,0.37699473
7026,0.12346849
7027,0.57108563
7028,0.08860272
7029,0.15417159
7030,0.102427125
7031,0.71998805
7032,0.06357923
7033,0.066754855
7034,0.3339241
7035,0.4938808
7036,0.88816327
7037,0.3559633
7038,0.8191744
7039,0.32562935
7040,0.5134284
7041,0.123181514
7042,0.13605502
7043,0.62469864
7044,0.11137085
7045,0.48808458
7046,0.57567734
7047,0.7277601
7048,0.18787985
7049,0.36709806
7050,0.22086956
7051,0.1853294
7052,0.08883625
7053,0.05394671
7054,0.11528829
7055,0.68270564
7056,0.32424656
7057,0.096405886
7058,0.6318354
7059,0.7170777
7060,0.4371153
7061,0.64119405
7062,0.19264434
7063,0.61813545
7064,0.07920728
7065,0.6950855
7066,0.122901626
7067,0.28720737
7068,0.94595116
7069,0.06697573
7070,0.49975085
7071,0.67194045
7072,0.14998734
7073,0.9398485
7074,0.07125689
7075,0.93937325
7076,0.14626113
7077,0.06153046
7078,0.20466436
7079,0.1325165
7080,0.97341126
7081,0.4637637
7082,0.31280464
7083,0.09340808
7084,0.19150595
7085,0.2612538
7086,0.49637845
7087,0.16727218
7088,0.45283574
7089,0.31481355
7090,0.08474951
7091,0.7770283
7092,0.72492117
7093,0.19886376
7094,0.9414056
7095,0.2324744
7096,0.18929406
7097,0.15950085
7098,0.7650139
7099,0.19217142
7100,0.24436222
7101,0.21362148
7102,0.19130106
7103,0.4419749
7104,0.35553446
7105,0.71419173
7106,0.12764946
7107,0.33918443
7108,0.23812278
7109,0.5901984
7110,0.56749433
7111,0.9207687
7112,0.2448745
7113,0.36321074
7114,0.07660549
7115,0.07027878
7116,0.6438186
7117,0.1184516
7118,0.31973144
7119,0.49815616
7120,0.19833548
7121,0.49765593
7122,0.247253
7123,0.16097489
7124,0.073708475
7125,0.61576456
7126,0.47961092
7127,0.5242682
7128,0.0777536
7129,0.4068621
7130,0.76560247
7131,0.088902816
7132,0.13155876
7133,0.43873873
7134,0.05773
7135,0.06910158
7136,0.22678097
7137,0.122622825
7138,0.10152647
7139,0.77925354
7140,0.07869078
7141,0.047438662
7142,0.32635784
7143,0.1301631
7144,0.23120855
7145,0.5836672
7146,0.34824792
7147,0.9397834
7148,0.9101757
7149,0.059690714
7150,0.16089723
7151,0.45936543
7152,0.42155233
7153,0.16815242
7154,0.13872351
7155,0.47901344
7156,0.17248064
7157,0.19266605
7158,0.35509294
7159,0.075083874
7160,0.69638675
7161,0.55027366
7162,0.69791794
7163,0.1783165
7164,0.22335403
7165,0.47930673
7166,0.64554995
7167,0.33372775
7168,0.22270995
7169,0.13989632
7170,0.35816494
7171,0.05992538
7172,0.11383005
7173,0.14953266
7174,0.14697923
7175,0.16197659
7176,0.19503213
7177,0.05817977
7178,0.39341298
7179,0.29317293
7180,0.12562735
7181,0.36069113
7182,0.07358357
7183,0.76828927
7184,0.10990902
7185,0.7782941
7186,0.078146115
7187,0.05754124
7188,0.5726773
7189,0.6682474
7190,0.15899174
7191,0.36424053
7192,0.3056074
7193,0.18352726
7194,0.21612848
7195,0.8022238
7196,0.15644382
7197,0.4427788
7198,0.089682974
7199,0.37063554
7200,0.055829853
7201,0.7100183
7202,0.18457405
7203,0.26009014
7204,0.7464445
7205,0.124205045
7206,0.13794553
7207,0.8013661
7208,0.077741615
7209,0.04985941
7210,0.14126314
7211,0.41245228
7212,0.1431892
7213,0.4179613
7214,0.08108323
7215,0.12245068
7216,0.05001605
7217,0.8456472
7218,0.33471796
7219,0.086573586
7220,0.11664364
7221,0.26484862
7222,0.7457947
7223,0.63291216
7224,0.07555183
7225,0.74213797
7226,0.6768245
7227,0.7180871
7228,0.077806294
7229,0.25804025
7230,0.16423738
7231,0.05543632
7232,0.56795335
7233,0.9146794
7234,0.2783799
7235,0.28428534
7236,0.12544538
7237,0.23082101
7238,0.48234686
7239,0.29213065
7240,0.21636315
7241,0.6805011
7242,0.4004703
7243,0.10746135
7244,0.2296652
7245,0.2699421
7246,0.16255152
7247,0.15871547
7248,0.2816263
7249,0.1298908
7250,0.6742796
7251,0.34523544
7252,0.13946193
7253,0.05638109
7254,0.11182187
7255,0.9601402
7256,0.76977426
7257,0.082423106
7258,0.089789614
7259,0.89902043
7260,0.045978174
7261,0.2537021
7262,0.51948154
7263,0.13847318
7264,0.27920845
7265,0.1759611
7266,0.5951312
7267,0.073158786
7268,0.9621288
7269,0.12560941
7270,0.27378914
7271,0.4046182
7272,0.2885878
7273,0.369675
7274,0.80082107
7275,0.62717974
7276,0.90011185
7277,0.578271
7278,0.040421527
7279,0.1404519
7280,0.07135603
7281,0.36815134
7282,0.30900785
7283,0.158459
7284,0.24731721
7285,0.73327786
7286,0.16570957
7287,0.31748897
7288,0.067887835
7289,0.26859537
7290,0.2120073
7291,0.15882161
7292,0.08508414
7293,0.25180632
7294,0.71386045
7295,0.11327118
7296,0.36393037
7297,0.5131756
7298,0.76296604
7299,0.2559027
7300,0.28665465
7301,0.15142536
7302,0.41065246
7303,0.23418783
7304,0.049491704
7305,0.19555983
7306,0.68865085
7307,0.47826603
7308,0.18876056
7309,0.093625285
7310,0.6367752
7311,0.36301434
7312,0.15535837
7313,0.60762686
7314,0.091601804
7315,0.57924825
7316,0.17509805
7317,0.19701485
7318,0.24951255
7319,0.8994882
7320,0.5655641
7321,0.14362659
7322,0.09019973
7323,0.34235498
7324,0.30190006
7325,0.104921885
7326,0.30973884
7327,0.44302264
7328,0.40516034
7329,0.6672901
7330,0.2277748
7331,0.5926534
7332,0.080783166
7333,0.19915529
7334,0.23932119
7335,0.9330245
7336,0.06650958
7337,0.06093742
7338,0.4895859
7339,0.1521609
7340,0.15067025
7341,0.7549631
7342,0.5553511
7343,0.5361917
7344,0.14529176
7345,0.078902975
7346,0.76660764
7347,0.07071965
7348,0.89317274
7349,0.10843663
7350,0.22590047
7351,0.07119738
7352,0.74270743
7353,0.9335729
7354,0.73342294
7355,0.43342513
7356,0.17810205
7357,0.9704048
7358,0.19859925
7359,0.0953616
7360,0.08126988
7361,0.8482315
7362,0.6672604
7363,0.0678838
7364,0.1311452
7365,0.28331068
7366,0.3164899
7367,0.14406456
7368,0.19098315
7369,0.3192708
7370,0.22024068
7371,0.66286826
7372,0.21318951
7373,0.12664233
7374,0.505311
7375,0.07413944
7376,0.40273708
7377,0.12786384
7378,0.66420895
7379,0.0828977
7380,0.36350623
7381,0.49015358
7382,0.12830871
7383,0.40519196
7384,0.11407913
7385,0.07117041
7386,0.38644955
7387,0.11962038
7388,0.17698923
7389,0.554565
7390,0.22303157
7391,0.45333132
7392,0.07995595
7393,0.12217019
7394,0.6120647
7395,0.4567771
7396,0.66551733
7397,0.2062536
7398,0.10777159
7399,0.41320333
7400,0.15020497
7401,0.09332798
7402,0.10107666
7403,0.3056293
7404,0.21270084
7405,0.17664641
7406,0.08717483
7407,0.24689616
7408,0.10729526
7409,0.035112377
7410,0.6641167
7411,0.48075256
7412,0.2634367
7413,0.18843324
7414,0.44654477
7415,0.43357858
7416,0.118772864
7417,0.37169462
7418,0.66991144
7419,0.15059519
7420,0.7976385
7421,0.06422544
7422,0.0432389
7423,0.5980858
7424,0.101896025
7425,0.12887613
7426,0.15296747
7427,0.08558739
7428,0.05004224
7429,0.31762165
7430,0.086591944
7431,0.3421365
7432,0.24882977
7433,0.43973434
7434,0.60918504
7435,0.274416
7436,0.18496658
7437,0.7961263
7438,0.4524721
7439,0.66566694
7440,0.05666583
7441,0.1101268
7442,0.4573178
7443,0.06397581
7444,0.28389168
7445,0.11999087
7446,0.32037693
7447,0.45696962
7448,0.5860259
7449,0.1892752
7450,0.7699531
7451,0.09690431
7452,0.364374
7453,0.1404058
7454,0.15892215
7455,0.89204717
7456,0.07956838
7457,0.07424494
7458,0.11964453
7459,0.051470347
7460,0.09393156
7461,0.07227334
7462,0.5667094
7463,0.29254067
7464,0.064550884
7465,0.6712475
7466,0.7359598
7467,0.5589958
7468,0.9344897
7469,0.121280044
7470,0.2152714
7471,0.43138716
7472,0.2152285
7473,0.63565266
7474,0.6731054
7475,0.11335072
7476,0.12436551
7477,0.19322984
7478,0.2136987
7479,0.8435308
7480,0.66733336
7481,0.608561
7482,0.118933745
7483,0.27015564
7484,0.08098759
7485,0.18059236
7486,0.79245794
7487,0.058343507
7488,0.14313668
7489,0.11114117
7490,0.07586074
7491,0.68893814
7492,0.14039232
7493,0.48252365
7494,0.073496975
7495,0.717812
7496,0.21351433
7497,0.5694086
7498,0.05585415
7499,0.23082104
7500,0.45157593
7501,0.28231674
7502,0.48791993
7503,0.4876105
7504,0.2779283
7505,0.383568
7506,0.25250903
7507,0.08107586
7508,0.21201852
7509,0.3530746
7510,0.09968696
7511,0.8966911
7512,0.20130529
7513,0.06342395
7514,0.1254764
7515,0.17234707
7516,0.14340203
7517,0.25474676
7518,0.10280645
7519,0.30999756
7520,0.07437407
7521,0.3565299
7522,0.47704315
7523,0.17248087
7524,0.9597061
7525,0.17071222
7526,0.2705158
7527,0.22852889
7528,0.14283943
7529,0.9426579
7530,0.17079225
7531,0.35476047
7532,0.57237166
7533,0.83435315
7534,0.053480506
7535,0.15146704
7536,0.14630081
7537,0.67166585
7538,0.115208104
7539,0.13770927
7540,0.70509756
7541,0.933619
7542,0.4507951
7543,0.08877253
7544,0.14086762
7545,0.26293603
7546,0.15657562
7547,0.67205983
7548,0.1580206
7549,0.33539945
7550,0.07675328
7551,0.15062496
7552,0.85906416
7553,0.9180984
7554,0.12461504
7555,0.4346689
7556,0.29408866
7557,0.30209297
7558,0.34863707
7559,0.95992196
7560,0.107870586
7561,0.51446205
7562,0.46161246
7563,0.94111395
7564,0.31722486
7565,0.8933354
7566,0.09208242
7567,0.47046334
7568,0.057956476
7569,0.050082657
7570,0.38687396
7571,0.18049023
7572,0.13213238
7573,0.8617097
7574,0.5888198
7575,0.59998214
7576,0.15797049
7577,0.22108205
7578,0.26697645
7579,0.08323763
7580,0.92569906
7581,0.26843312
7582,0.06348459
7583,0.25531808
7584,0.46868026
7585,0.19187613
7586,0.91478485
7587,0.10472931
7588,0.113073744
7589,0.27829847
7590,0.6079406
7591,0.21416153
7592,0.96591026
7593,0.3441596
7594,0.90836096
7595,0.10715211
7596,0.4838319
7597,0.93042064
7598,0.78577787
7599,0.22176273
7600,0.08371813
7601,0.53045917
7602,0.5690235
7603,0.73785627
7604,0.123335764
7605,0.13703603
7606,0.23613454
7607,0.20583403
7608,0.116393074
7609,0.18187164
7610,0.454745
7611,0.10499326
7612,0.63907105
7613,0.96680856
7614,0.5452561
7615,0.2358757
7616,0.42396334
7617,0.2686095
7618,0.11501897
7619,0.084804475
7620,0.1184435
7621,0.14149025
7622,0.843776
7623,0.2884885
7624,0.62144667
7625,0.28090483
7626,0.6890918
7627,0.5307843
7628,0.35279533
7629,0.96033436
7630,0.11842343
7631,0.23854019
7632,0.399883
7633,0.30795166
7634,0.56287485
7635,0.68318826
7636,0.056217548
7637,0.38549602
7638,0.63236034
7639,0.5728752
7640,0.28947136
7641,0.65024835
7642,0.052888874
7643,0.07227682
7644,0.049607407
7645,0.15530294
7646,0.11151007
7647,0.91264254
7648,0.9063758
7649,0.12704973
7650,0.19231835
7651,0.09845508
7652,0.8193778
7653,0.16147509
7654,0.26939726
7655,0.24811763
7656,0.20406392
7657,0.27162367
7658,0.31676462
7659,0.1256427
7660,0.95839685
7661,0.07626262
7662,0.6060392
7663,0.05676496
7664,0.27421677
7665,0.39717764
7666,0.35597342
7667,0.7725669
7668,0.092767954
7669,0.33031788
7670,0.27598113
7671,0.1917185
7672,0.084758535
7673,0.7188513
7674,0.40731087
7675,0.96464026
7676,0.46516174
7677,0.14660087
7678,0.27716297
7679,0.7100202
7680,0.09975055
7681,0.6835016
7682,0.8553748
7683,0.09290075
7684,0.13803352
7685,0.29572815
7686,0.07077404
7687,0.10945333
7688,0.3726944
7689,0.118463755
7690,0.5070986
7691,0.96806335
7692,0.10119208
7693,0.33413544
7694,0.0673491
7695,0.088641144
7696,0.12404708
7697,0.056920405
7698,0.7409827
7699,0.12460636
7700,0.0991176
7701,0.1136495
7702,0.31459537
7703,0.6591046
7704,0.27098587
7705,0.2531125
7706,0.19375536
7707,0.07246723
7708,0.21529381
7709,0.27537793
7710,0.4556129
7711,0.27819192
7712,0.9360777
7713,0.06941998
7714,0.8233903
7715,0.08664684
7716,0.1915743
7717,0.14803812
7718,0.34674805
7719,0.17096563
7720,0.6491032
7721,0.91051054
7722,0.17431071
7723,0.109843545
7724,0.07239673
7725,0.12939061
7726,0.5794606
7727,0.3379311
7728,0.6443915
7729,0.7737232
7730,0.14125225
7731,0.14632377
7732,0.6241982
7733,0.7309508
7734,0.09846058
7735,0.3651798
7736,0.067520924
7737,0.13379169
7738,0.057426043
7739,0.29563293
7740,0.1659452
7741,0.111720026
7742,0.92504704
7743,0.1220583
7744,0.077023454
7745,0.24860662
7746,0.7381878
7747,0.15472163
7748,0.3748574
7749,0.11486727
7750,0.46044716
7751,0.12941864
7752,0.3336122
7753,0.106490225
7754,0.74736863
7755,0.8088557
7756,0.11241439
7757,0.051719446
7758,0.09999564
7759,0.12450293
7760,0.8012562
7761,0.5784363
7762,0.907718
7763,0.33529392
7764,0.42693123
7765,0.8277444
7766,0.099291414
7767,0.5900505
7768,0.45121804
7769,0.45902216
7770,0.17491214
7771,0.14745192
7772,0.1491405
7773,0.29328677
7774,0.92852306
7775,0.41095695
7776,0.9394766
7777,0.161683
7778,0.104918726
7779,0.6324813
7780,0.16192476
7781,0.36921865
7782,0.12438417
7783,0.4975085
7784,0.1888064
7785,0.091440834
7786,0.59809023
7787,0.15618049
7788,0.7616655
7789,0.23596807
7790,0.87815505
7791,0.5403425
7792,0.078550234
7793,0.5861237
7794,0.85913104
7795,0.7534211
7796,0.111519314
7797,0.22777033
7798,0.48519364
7799,0.37360743
7800,0.09033652
7801,0.76226616
7802,0.887076
7803,0.28480545
7804,0.088378936
7805,0.36237192
7806,0.30008918
7807,0.84161323
7808,0.45930123
7809,0.0793434
7810,0.20008102
7811,0.3614796
7812,0.38021022
7813,0.6058348
7814,0.2523064
7815,0.14953443
7816,0.53363484
7817,0.12628344
7818,0.3412777
7819,0.26361546
7820,0.21615922
7821,0.70929164
7822,0.8392152
7823,0.1538336
7824,0.15688153
7825,0.9323385
7826,0.1967909
7827,0.44347653
7828,0.07127678
7829,0.17824869
7830,0.07145894
7831,0.8384136
7832,0.08081797
7833,0.062070407
7834,0.7679297
7835,0.90729
7836,0.4304648
7837,0.35325375
7838,0.58450544
7839,0.5535141
7840,0.44843328
7841,0.098576084
7842,0.30673495
7843,0.13412505
7844,0.15028436
7845,0.067894235
7846,0.2957452
7847,0.91811347
7848,0.89827216
7849,0.126135
7850,0.19276085
7851,0.47298914
7852,0.71704113
7853,0.100176215
7854,0.11073883
7855,0.20368451
7856,0.06549601
7857,0.23675518
7858,0.15424909
7859,0.44678804
7860,0.97677
7861,0.5706859
7862,0.78514206
7863,0.3771481
7864,0.8712526
7865,0.17814833
7866,0.2664877
7867,0.10102495
7868,0.25949433
7869,0.28224692
7870,0.12280698
7871,0.109832406
7872,0.38867795
7873,0.23076269
7874,0.048756953
7875,0.06317345
7876,0.24415861
7877,0.6745189
7878,0.14861728
7879,0.07454505
7880,0.1252734
7881,0.5864725
7882,0.14221643
7883,0.20136751
7884,0.84711593
7885,0.48962134
7886,0.0753417
7887,0.48478797
7888,0.11688071
7889,0.24682267
7890,0.27515545
7891,0.06719827
7892,0.42338207
7893,0.8794405
7894,0.34200782
7895,0.6684077
7896,0.10323792
7897,0.21558857
7898,0.44822347
7899,0.5971233
7900,0.8500419
7901,0.47737667
7902,0.05639238
7903,0.12855248
7904,0.076516464
7905,0.44645336
7906,0.08071926
7907,0.09195473
7908,0.5045601
7909,0.13751969
7910,0.17639756
7911,0.16948289
7912,0.09742859
7913,0.18223967
7914,0.29444754
7915,0.14630553
7916,0.0667952
7917,0.20889895
7918,0.09262396
7919,0.40803948
7920,0.15497337
7921,0.5302406
7922,0.54591906
7923,0.37843266
7924,0.26759553
7925,0.07932586
7926,0.082280315
7927,0.7385152
7928,0.12026762
7929,0.36876667
7930,0.12664253
7931,0.19102585
7932,0.40831062
7933,0.15761602
